"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3050000","3050000-102-2002-00006","2002-10-11","","03","폐업","02","폐업","2003-11-06","","","","02 7667717","169.59","130-846","서울특별시 동대문구 장안동 464-1번지 ","","","코모도","2003-05-14 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","205711.263315761    ","451065.321633611    ","룸살롱","0","0","","","","","","","","","","","","N","169.59","","",""
"3050000","3050000-102-2002-00007","2002-11-05","","03","폐업","02","폐업","2005-04-29","","","","0222435683","280.00","130-840","서울특별시 동대문구 장안동 368-4번지 ","","","뉴파노라마","2002-11-05 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206279.689993328    ","452172.453180244    ","룸살롱","0","0","","","","","","","","","","","","N","280","","",""
"3050000","3050000-102-2001-12464","2001-02-09","","03","폐업","02","폐업","2001-04-13","","","","0222166139","115.86","130-840","서울특별시 동대문구 장안동 345-2번지 ","","","앵콜","2001-04-16 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206269.105763658    ","452025.055903271    ","룸살롱","","","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","115.86","","",""
"3050000","3050000-102-2001-12546","2001-03-21","","03","폐업","02","폐업","2006-03-21","","","","0222422437","202.36","130-842","서울특별시 동대문구 장안동 373-2번지 ","","","노다지","2001-11-28 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206078.974383604    ","451920.209984922    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","202.36","","",""
"3050000","3050000-102-2001-12568","2001-03-24","","03","폐업","02","폐업","2024-10-22","","","","02 9573527","88.99","130-827","서울특별시 동대문구 이문동 256-26 (이문로 185) ","서울특별시 동대문구 이문로 185 (이문동,(이문로 185))","02400","술마시는노래주점","2024-10-22 11:47:08","U","2024-10-24 02:40:00.0","룸살롱","205390.313606038    ","455648.594299927    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","88.99","","",""
"3050000","3050000-102-2001-12667","2001-04-30","","03","폐업","02","폐업","2021-05-27","","","","0222142926","164.89","130-805","서울특별시 동대문구 답십리동 493-3 (천호대로 137) ","서울특별시 동대문구 천호대로 301-1 (답십리동,(천호대로 137))","02604","하트","2021-05-27 15:16:23","U","2021-05-29 02:40:00.0","룸살롱","204739.289065487    ","451530.574547468    ","룸살롱","","","","","","","","","","","","","","N","164.89","","",""
"3050000","3050000-102-1999-10622","1999-03-17","","03","폐업","02","폐업","2023-02-01","","","","0222121090","70.28","130-842","서울특별시 동대문구 장안동 371-10 지하1층 ","서울특별시 동대문구 장한로25길 3, 지하1층 (장안동)","","카니발","2023-02-01 15:40:17","U","2023-02-03 02:40:00.0","룸살롱","206196.124113703    ","452148.134514579    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","0","0","0","0","0","","0","0","N","70.28","","",""
"3050000","3050000-102-2016-00002","2016-07-19","","03","폐업","02","폐업","2021-09-02","","","","","226.81","130-810","서울특별시 동대문구 신설동 76-25 3층 ","서울특별시 동대문구 한빛로 6-1, 3층 (신설동)","02580","뉴은하수","2021-09-02 14:57:51","U","2021-09-04 02:40:00.0","룸살롱","202090.987353843    ","452678.651090417    ","룸살롱","2","10","학교정화(상대)","관리","상수도전용","0","0","0","0","0","","0","0","Y","226.81","","",""
"3050000","3050000-102-2017-00001","2017-05-11","","03","폐업","02","폐업","2023-08-17","","","","","99.16","","","서울특별시 동대문구 장한로22길 8, 지하1층 (장안동)","02639","프리존","2023-08-17 14:55:51","U","2023-08-19 02:40:00.0","룸살롱","206166.994766177    ","451914.779527497    ","룸살롱","1","3","유흥업소밀집지역","관리","상수도전용","0","0","0","0","0","","0","0","Y","99.16","","",""
"3050000","3050000-102-1984-08450","1984-10-24","","03","폐업","02","폐업","2000-04-27","","","","0202136555","320.57","130-840","서울특별시 동대문구 장안동 364-4번지 ","","","시드니가요주점","2000-04-20 00:00:00","I","2018-08-31 23:59:59.0","비어(바)살롱","206062.95476665     ","451749.388803349    ","비어(바)살롱","3","6","기타","기타","상수도전용","","","","","","","","","N","320.57","","",""
"3050000","3050000-102-1984-08503","1984-10-27","","03","폐업","02","폐업","2000-04-26","","","","0209625939","27.12","130-851","서울특별시 동대문구 전농동 597-2번지 ","","","백제","2000-04-28 00:00:00","I","2018-08-31 23:59:59.0","간이주점","204323.818574804    ","453460.832617313    ","간이주점","0","2","기타","지도","상수도전용","","","","","","","","","N","27.12","","",""
"3050000","3050000-102-1984-08500","1984-11-20","","03","폐업","02","폐업","2000-04-25","","","","","199.76","130-842","서울특별시 동대문구 장안동 373-2번지 ","","","에버그린","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206078.974383604    ","451920.209984922    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","199.76","","",""
"3050000","3050000-102-1984-08455","1984-11-22","","03","폐업","02","폐업","1993-04-13","","","","0200000000","26.36","130-851","서울특별시 동대문구 전농동 602-23번지 ","","","이브집","2001-09-29 00:00:00","I","2018-08-31 23:59:59.0","비어(바)살롱","204365.893984153    ","453507.616952401    ","비어(바)살롱","0","1","기타","을","상수도전용","","","","","","","","","N","26.36","","",""
"3050000","3050000-102-1984-08511","1984-11-26","","03","폐업","02","폐업","1992-09-09","","","","0200000000","132.68","130-808","서울특별시 동대문구 답십리동 909번지 ","","","뉴풍차","2002-01-25 00:00:00","I","2018-08-31 23:59:59.0","간이주점","","","간이주점","0","3","유흥업소밀집지역","지도","상수도전용","","","","","","","","","N","132.68","","",""
"3050000","3050000-102-1984-08463","1984-11-27","","03","폐업","02","폐업","2005-05-26","","","","02 9644433","214.89","130-851","서울특별시 동대문구 전농동 620-49번지 ","","","일이삼무도카바레","2003-07-08 00:00:00","I","2018-08-31 23:59:59.0","카바레","203904.268269626    ","452972.731550191    ","카바레","0","0","기타","을","상수도전용","","","","","","","","","N","214.89","","000000",""
"3050000","3050000-102-1984-08438","1984-12-31","","03","폐업","02","폐업","1999-12-06","","","","02 9616161","111.67","130-876","서울특별시 동대문구 휘경동 330-0번지 ","","","종합운동장","2002-02-04 00:00:00","I","2018-08-31 23:59:59.0","스텐드바","204855.056489622    ","454149.049376394    ","스텐드바","0","0","기타","지도","상수도전용","","","","","","","","","N","111.67","","",""
"3050000","3050000-102-1985-08473","1985-08-16","","03","폐업","02","폐업","2011-01-27","","","","0222493688","121.44","130-842","서울특별시 동대문구 장안동 371-4번지 ","","","싱글벙글","2007-06-28 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206190.078521158    ","452131.578864502    ","룸살롱","","","","","","","","","","","","","","N","121.44","","",""
"3050000","3050000-102-2000-11585","2000-02-24","","03","폐업","02","폐업","2005-02-28","","","","0222422525","142.63","130-842","서울특별시 동대문구 장안동 372-9번지 ","","","맨(Man)클럽","2004-10-30 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206135.358071906    ","452088.753698115    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","142.63","","",""
"3050000","3050000-102-2000-11602","2000-03-03","","03","폐업","02","폐업","2005-01-29","","","","0222164880","270.48","130-840","서울특별시 동대문구 장안동 364-1번지 ","","","샤롯데","2002-01-30 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","206085.220978245    ","451802.398356555    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","270.48","","",""
"3050000","3050000-102-2000-11624","2000-03-08","","03","폐업","02","폐업","2005-04-19","","","","02 9590402","40.19","130-851","서울특별시 동대문구 전농동 597-3번지 ","","","가마실사랑채","2005-01-24 00:00:00","I","2018-08-31 23:59:59.0","간이주점","204316.122954379    ","453452.65159687     ","간이주점","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","40.19","","",""
"3050000","3050000-102-2000-11728","2000-04-24","","03","폐업","02","폐업","2006-05-01","","","","0222491282","94.37","130-845","서울특별시 동대문구 장안동 433-19번지 ","","","파라오","2000-04-24 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","205746.088729433    ","451170.628868201    ","룸살롱","0","0","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","94.37","","",""
"3060000","3060000-102-2000-09591","2000-11-28","","03","폐업","02","폐업","2019-04-29","","","","02 4389639","131.17","131-810","서울특별시 중랑구 망우동 490-19번지 ","서울특별시 중랑구 망우로 394 (망우동)","02163","탈랜트노래장","2019-04-29 13:34:23","U","2019-05-01 02:40:00.0","룸살롱","208412.518361505    ","455150.732784602    ","룸살롱","0","0","","","","","","","","","","","","N","131.17","","",""
"3060000","3060000-102-2001-09825","2001-04-26","","01","영업/정상","01","영업","","","","","02 493 538","44.02","131-859","서울특별시 중랑구 상봉동 88-92번지 ","서울특별시 중랑구 봉우재로33길 74 (상봉동)","02151","꽃길노래장","2019-08-20 09:52:00","U","2019-08-22 02:40:00.0","룸살롱","207830.388148879    ","454776.182018032    ","룸살롱","1","1","유흥업소밀집지역","기타","상수도전용","","","","","","","","","N","44.02","","",""
"3060000","3060000-102-1978-06643","1978-02-02","","03","폐업","02","폐업","2015-05-15","","","","02 9485990","252.00","131-848","서울특별시 중랑구 묵동 175-2번지 ","서울특별시 중랑구 동일로 920 (묵동)","02033","텐프로노래주점","2012-11-06 15:49:41","I","2018-08-31 23:59:59.0","룸살롱","206780.207620819    ","456698.48946494     ","룸살롱","0","0","기타","기타","상수도전용","","","","","","","","","N","252","","",""
"3060000","3060000-102-1978-06642","1978-06-03","","03","폐업","02","폐업","1993-02-26","","","","0200000000","95.84","131-851","서울특별시 중랑구 묵동 238-8번지 ","","","불야성","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","비어(바)살롱","206712.645739265    ","456738.441211434    ","비어(바)살롱","1","2","주택가주변","지도","상수도전용","","","","","","","","","N","95.84","","",""
"3060000","3060000-102-2011-00002","2011-12-02","","03","폐업","02","폐업","2018-03-15","","","","070 81586657","62.50","131-859","서울특별시 중랑구 상봉동 89-41번지 ","서울특별시 중랑구 봉우재로33길 85, 지하1층 (상봉동)","02149","명인","2018-03-15 13:06:59","I","2018-08-31 23:59:59.0","룸살롱","207854.643035506    ","454836.110200806    ","룸살롱","","","","","","","","","","","","","","N","62.5","","",""
"3060000","3060000-102-2015-00001","2015-04-28","","03","폐업","02","폐업","2018-12-17","","","","","257.28","131-859","서울특별시 중랑구 상봉동 89-1번지 5층 ","서울특별시 중랑구 망우로50길 15 (상봉동)","02149","무랑르즈","2018-12-18 16:37:53","U","2018-12-20 02:40:00.0","스텐드바","207807.657649212    ","454906.600906178    ","스텐드바","","","기타","","상수도전용","","","","","","","","","N","257.28","","",""
"3060000","3060000-102-1999-08768","1999-10-18","","03","폐업","02","폐업","2020-05-28","","","","02 9750213","1302.33","131-848","서울특별시 중랑구 묵동 165-0번지 ","서울특별시 중랑구 중랑역로 262 (묵동)","02033","백악관성인관광나이트","2020-05-28 14:31:34","U","2020-05-30 02:40:00.0","고고(디스코)클럽","206774.874230196    ","457011.632629502    ","고고(디스코)클럽","","","","","","","","","","","","","","N","1302.33","","",""
"3060000","3060000-102-1999-08065","1999-10-18","","03","폐업","02","폐업","2021-02-22","","","","02 4363266","160.84","131-810","서울특별시 중랑구 망우동 564-0 ","서울특별시 중랑구 망우로 374 (망우동)","02163","팰리스노래짱","2021-02-22 09:08:56","U","2021-02-24 02:40:00.0","룸살롱","208205.998227063    ","455095.012471779    ","룸살롱","","","","","","","","","","","","","","N","160.84","","",""
"3060000","3060000-102-1973-06646","1973-09-25","","03","폐업","02","폐업","2004-02-16","","","","02 2070775","77.80","131-860","서울특별시 중랑구 상봉동 118-0번지 ","","","아리랑","2002-01-31 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","207231.299357379    ","454784.313223885    ","룸살롱","2","2","유흥업소밀집지역","갑","상수도전용","","","","","","","","","N","77.8","","",""
"3060000","3060000-102-1974-06638","1974-12-26","","03","폐업","02","폐업","2017-06-02","","","","02 9730505","143.81","131-851","서울특별시 중랑구 묵동 238-13번지 ","서울특별시 중랑구 동일로 917 (묵동)","02005","일번지스텐드바","2017-06-02 16:22:51","I","2018-08-31 23:59:59.0","비어(바)살롱","206737.943620437    ","456656.063250857    ","비어(바)살롱","2","2","주택가주변","을","상수도전용","","","","","","","","","N","143.81","","",""
"3060000","3060000-102-1975-06641","1975-08-14","","03","폐업","02","폐업","2007-04-03","","","","02 4370556","139.36","131-860","서울특별시 중랑구 상봉동 115-21번지 ","","","크로바","2003-07-10 00:00:00","I","2018-08-31 23:59:59.0","룸살롱","207249.321744234    ","454791.25900876     ","룸살롱","2","2","기타","을","상수도전용","","","","","","","","","N","139.36","","",""
"3060000","3060000-102-1977-06640","1977-01-29","","03","폐업","02","폐업","1994-03-04","","","","0204958554","74.25","131-859","서울특별시 중랑구 상봉동 107-43번지 ","","","기라성","2001-09-28 00:00:00","I","2018-08-31 23:59:59.0","비어(바)살롱","207556.321196171    ","454686.222648623    ","비어(바)살롱","1","93","주택가주변","지도","상수도전용","","","","","","","","","N","74.25","","",""
